Datetime,Instrument,IBSymbol,LocalSymbol,ContractMonth,Expiry,Exchange,Currency,Multiplier,TradingClass,ConId,SecType,Open,High,Low,Close,Volume,Average,BarCount
2024-11-11 11:21:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19539.0,19545.0,19539.0,19545.0,102.0,19541.7,58
2024-11-11 11:22:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19545.0,19548.0,19541.0,19542.0,56.0,19545.7,35
2024-11-11 11:23:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19541.0,19545.0,19540.0,19543.0,30.0,19542.8,21
2024-11-11 11:24:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19545.0,19548.0,19543.0,19544.0,34.0,19545.3,18
2024-11-11 11:25:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19545.0,19545.0,19542.0,19543.0,52.0,19543.8,31
2024-11-11 11:26:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19543.0,19546.0,19541.0,19543.0,46.0,19543.6,31
2024-11-11 11:27:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19543.0,19543.0,19541.0,19542.0,18.0,19542.3,16
2024-11-11 11:28:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19543.0,19544.0,19538.0,19541.0,27.0,19541.0,19
2024-11-11 11:29:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19540.0,19547.0,19540.0,19546.0,44.0,19543.8,31
2024-11-11 11:30:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19546.0,19548.0,19544.0,19544.0,33.0,19546.8,23
2024-11-11 11:31:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19545.0,19545.0,19537.0,19539.0,20.0,19540.2,14
2024-11-11 11:32:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19539.0,19543.0,19539.0,19539.0,49.0,19541.2,22
2024-11-11 11:33:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19539.0,19542.0,19538.0,19538.0,13.0,19540.2,12
2024-11-11 11:34:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19538.0,19542.0,19537.0,19541.0,35.0,19539.5,26
2024-11-11 11:35:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19544.0,19544.0,19542.0,19542.0,26.0,19543.3,22
2024-11-11 11:36:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19543.0,19548.0,19543.0,19547.0,36.0,19546.1,25
2024-11-11 11:37:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19546.0,19548.0,19546.0,19548.0,9.0,19547.0,7
2024-11-11 11:38:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19547.0,19549.0,19547.0,19548.0,31.0,19547.8,20
2024-11-11 11:39:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19548.0,19548.0,19546.0,19548.0,25.0,19547.0,16
2024-11-11 11:40:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19547.0,19548.0,19546.0,19547.0,22.0,19547.2,15
2024-11-11 11:41:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19547.0,19548.0,19546.0,19547.0,18.0,19546.9,8
2024-11-11 11:42:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19546.0,19549.0,19546.0,19547.0,36.0,19547.4,19
2024-11-11 11:43:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19547.0,19547.0,19538.0,19541.0,36.0,19542.7,23
2024-11-11 11:44:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19539.0,19542.0,19538.0,19540.0,29.0,19539.5,16
2024-11-11 11:45:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19539.0,19542.0,19537.0,19541.0,15.0,19539.8,13
2024-11-11 11:46:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19542.0,19542.0,19532.0,19532.0,76.0,19538.6,33
2024-11-11 11:47:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19533.0,19534.0,19529.0,19530.0,48.0,19530.8,31
2024-11-11 11:48:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19531.0,19533.0,19531.0,19533.0,37.0,19531.9,18
2024-11-11 11:49:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19533.0,19534.0,19531.0,19534.0,21.0,19532.3,15
2024-11-11 11:50:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19533.0,19534.0,19530.0,19533.0,33.0,19532.1,21
2024-11-11 11:51:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19535.0,19539.0,19535.0,19536.0,33.0,19536.8,18
2024-11-11 11:52:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19538.0,19539.0,19533.0,19533.0,29.0,19536.6,16
2024-11-11 11:53:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19534.0,19534.0,19530.0,19532.0,38.0,19531.4,28
2024-11-11 11:54:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19533.0,19534.0,19530.0,19530.0,36.0,19530.9,15
2024-11-11 11:55:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19530.0,19530.0,19525.0,19528.0,29.0,19527.1,20
2024-11-11 11:56:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19528.0,19529.0,19526.0,19529.0,18.0,19527.1,10
2024-11-11 11:57:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19527.0,19532.0,19526.0,19529.0,31.0,19529.3,17
2024-11-11 11:58:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19530.0,19530.0,19525.0,19525.0,22.0,19527.9,15
2024-11-11 11:59:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19524.0,19527.0,19524.0,19527.0,14.0,19525.5,10
2024-11-11 12:00:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19528.0,19531.0,19525.0,19527.0,28.0,19528.5,20
2024-11-11 12:01:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19530.0,19535.0,19530.0,19534.0,49.0,19532.8,32
2024-11-11 12:02:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19535.0,19536.0,19533.0,19533.0,38.0,19534.6,18
2024-11-11 12:03:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19534.0,19539.0,19534.0,19539.0,24.0,19536.8,12
2024-11-11 12:04:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19539.0,19542.0,19538.0,19539.0,35.0,19540.0,18
2024-11-11 12:05:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19537.0,19540.0,19537.0,19539.0,15.0,19538.8,9
2024-11-11 12:06:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19538.0,19538.0,19534.0,19537.0,21.0,19536.1,14
2024-11-11 12:07:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19539.0,19547.0,19539.0,19546.0,32.0,19542.8,18
2024-11-11 12:08:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19548.0,19548.0,19541.0,19542.0,33.0,19544.7,23
2024-11-11 12:09:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19546.0,19547.0,19545.0,19547.0,11.0,19545.8,8
2024-11-11 12:10:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19546.0,19546.0,19544.0,19544.0,18.0,19544.8,14
2024-11-11 12:11:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19545.0,19548.0,19545.0,19545.0,18.0,19546.3,16
2024-11-11 12:12:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19545.0,19545.0,19541.0,19541.0,54.0,19543.4,26
2024-11-11 12:13:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19543.0,19543.0,19540.0,19541.0,14.0,19541.5,10
2024-11-11 12:14:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19541.0,19541.0,19538.0,19538.0,19.0,19538.8,12
2024-11-11 12:15:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19535.0,19536.0,19534.0,19534.0,19.0,19534.6,11
2024-11-11 12:16:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19533.0,19533.0,19525.0,19525.0,47.0,19529.7,27
2024-11-11 12:17:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19524.0,19527.0,19521.0,19522.0,42.0,19523.1,18
2024-11-11 12:18:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19522.0,19523.0,19520.0,19523.0,39.0,19521.5,21
2024-11-11 12:19:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19524.0,19524.0,19524.0,19524.0,9.0,19524.0,7
2024-11-11 12:20:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19523.0,19530.0,19522.0,19530.0,47.0,19526.1,32
2024-11-11 12:21:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19528.0,19530.0,19528.0,19528.0,12.0,19528.7,12
2024-11-11 12:22:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19529.0,19532.0,19529.0,19531.0,21.0,19530.7,14
2024-11-11 12:23:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19530.0,19534.0,19529.0,19534.0,103.0,19532.2,47
2024-11-11 12:24:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19532.0,19533.0,19529.0,19529.0,20.0,19532.1,13
2024-11-11 12:25:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19528.0,19528.0,19521.0,19521.0,13.0,19524.8,10
2024-11-11 12:26:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19522.0,19524.0,19516.0,19517.0,26.0,19520.6,18
2024-11-11 12:27:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19518.0,19520.0,19518.0,19520.0,19.0,19519.2,14
2024-11-11 12:28:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19521.0,19524.0,19521.0,19521.0,34.0,19522.4,24
2024-11-11 12:29:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19522.0,19524.0,19520.0,19523.0,38.0,19522.9,25
2024-11-11 12:30:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19524.0,19530.0,19524.0,19529.0,80.0,19525.0,46
2024-11-11 12:31:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19529.0,19540.0,19528.0,19534.0,175.0,19533.9,80
2024-11-11 12:32:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19535.0,19535.0,19530.0,19530.0,40.0,19533.2,27
2024-11-11 12:33:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19531.0,19533.0,19531.0,19532.0,92.0,19531.8,71
2024-11-11 12:34:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19534.0,19539.0,19534.0,19539.0,37.0,19536.8,16
2024-11-11 12:35:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19538.0,19544.0,19538.0,19542.0,142.0,19540.5,51
2024-11-11 12:36:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19543.0,19545.0,19541.0,19542.0,21.0,19543.6,17
2024-11-11 12:37:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19541.0,19542.0,19540.0,19541.0,13.0,19540.8,8
2024-11-11 12:38:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19542.0,19544.0,19542.0,19544.0,19.0,19543.5,11
2024-11-11 12:39:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19543.0,19544.0,19542.0,19543.0,21.0,19543.0,14
2024-11-11 12:40:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19543.0,19543.0,19541.0,19542.0,10.0,19542.4,7
2024-11-11 12:41:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19542.0,19544.0,19539.0,19539.0,43.0,19541.6,20
2024-11-11 12:42:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19538.0,19538.0,19529.0,19535.0,67.0,19533.1,33
2024-11-11 12:43:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19534.0,19538.0,19533.0,19538.0,53.0,19535.2,29
2024-11-11 12:44:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19539.0,19543.0,19539.0,19543.0,102.0,19541.3,54
2024-11-11 12:45:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19543.0,19544.0,19539.0,19541.0,62.0,19541.9,26
2024-11-11 12:46:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19542.0,19544.0,19541.0,19542.0,82.0,19542.0,34
2024-11-11 12:47:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19542.0,19542.0,19540.0,19541.0,20.0,19541.4,13
2024-11-11 12:48:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19541.0,19542.0,19539.0,19541.0,15.0,19540.3,13
2024-11-11 12:49:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19541.0,19548.0,19541.0,19547.0,27.0,19545.3,18
2024-11-11 12:50:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19546.0,19550.0,19546.0,19550.0,40.0,19548.4,17
2024-11-11 12:51:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19548.0,19553.0,19548.0,19551.0,37.0,19551.4,19
2024-11-11 12:52:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19551.0,19551.0,19547.0,19549.0,29.0,19549.4,23
2024-11-11 12:53:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19550.0,19555.0,19550.0,19552.0,48.0,19553.6,21
2024-11-11 12:54:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19552.0,19552.0,19547.0,19548.0,25.0,19549.0,15
2024-11-11 12:55:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19546.0,19548.0,19545.0,19547.0,38.0,19546.5,26
2024-11-11 12:56:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19547.0,19550.0,19547.0,19550.0,14.0,19548.0,9
2024-11-11 12:57:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19547.0,19548.0,19547.0,19548.0,16.0,19547.1,5
2024-11-11 12:58:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19547.0,19547.0,19541.0,19542.0,65.0,19543.4,28
2024-11-11 12:59:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19541.0,19545.0,19541.0,19545.0,44.0,19544.0,17
2024-11-11 13:00:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19545.0,19548.0,19545.0,19545.0,45.0,19546.0,21
2024-11-11 13:01:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19542.0,19545.0,19537.0,19545.0,80.0,19540.8,41
2024-11-11 13:02:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19544.0,19544.0,19543.0,19543.0,15.0,19543.6,9
2024-11-11 13:03:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19542.0,19544.0,19540.0,19541.0,16.0,19541.8,6
2024-11-11 13:04:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19542.0,19545.0,19542.0,19543.0,35.0,19543.7,19
2024-11-11 13:05:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19543.0,19544.0,19543.0,19544.0,11.0,19543.9,10
2024-11-11 13:06:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19544.0,19547.0,19544.0,19547.0,8.0,19545.4,7
2024-11-11 13:07:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19548.0,19550.0,19547.0,19547.0,32.0,19548.7,22
2024-11-11 13:08:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19547.0,19547.0,19545.0,19546.0,16.0,19546.3,9
2024-11-11 13:09:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19544.0,19544.0,19538.0,19540.0,31.0,19541.2,19
2024-11-11 13:10:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19538.0,19542.0,19538.0,19542.0,43.0,19541.0,12
2024-11-11 13:11:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19542.0,19545.0,19541.0,19545.0,7.0,19542.6,7
2024-11-11 13:12:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19548.0,19548.0,19547.0,19547.0,9.0,19547.7,7
2024-11-11 13:13:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19548.0,19550.0,19548.0,19549.0,9.0,19549.1,8
2024-11-11 13:14:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19550.0,19554.0,19550.0,19552.0,31.0,19551.3,20
2024-11-11 13:15:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19550.0,19553.0,19549.0,19550.0,16.0,19550.8,10
2024-11-11 13:16:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19550.0,19551.0,19549.0,19550.0,13.0,19549.8,8
2024-11-11 13:17:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19550.0,19551.0,19550.0,19551.0,4.0,19550.8,2
2024-11-11 13:18:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19553.0,19553.0,19550.0,19550.0,18.0,19551.8,14
2024-11-11 13:19:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19550.0,19551.0,19548.0,19550.0,32.0,19549.8,13
2024-11-11 13:20:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19552.0,19552.0,19551.0,19551.0,11.0,19551.4,9
2024-11-11 13:21:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19552.0,19558.0,19551.0,19556.0,59.0,19554.3,37
2024-11-11 13:22:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19555.0,19557.0,19555.0,19556.0,12.0,19555.9,10
2024-11-11 13:23:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19555.0,19557.0,19555.0,19556.0,15.0,19555.7,9
2024-11-11 13:24:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19554.0,19554.0,19547.0,19548.0,29.0,19550.2,22
2024-11-11 13:25:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19549.0,19550.0,19548.0,19550.0,18.0,19549.1,11
2024-11-11 13:26:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19550.0,19554.0,19550.0,19554.0,7.0,19552.0,7
2024-11-11 13:27:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19553.0,19553.0,19548.0,19548.0,14.0,19550.3,8
2024-11-11 13:28:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19549.0,19549.0,19548.0,19548.0,4.0,19548.5,3
2024-11-11 13:29:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19549.0,19549.0,19545.0,19547.0,8.0,19547.1,7
2024-11-11 13:30:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19546.0,19552.0,19543.0,19552.0,31.0,19546.5,21
2024-11-11 13:31:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19552.0,19554.0,19551.0,19554.0,9.0,19551.8,8
2024-11-11 13:32:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19554.0,19554.0,19552.0,19554.0,19.0,19552.9,11
2024-11-11 13:33:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19554.0,19564.0,19554.0,19564.0,76.0,19560.1,34
2024-11-11 13:34:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19565.0,19566.0,19562.0,19562.0,111.0,19564.7,42
2024-11-11 13:35:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19563.0,19565.0,19563.0,19563.0,17.0,19563.8,11
2024-11-11 13:36:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19562.0,19564.0,19561.0,19563.0,39.0,19563.5,13
2024-11-11 13:37:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19563.0,19565.0,19562.0,19563.0,20.0,19563.0,12
2024-11-11 13:38:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19563.0,19563.0,19561.0,19561.0,5.0,19561.6,3
2024-11-11 13:39:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19561.0,19562.0,19558.0,19562.0,28.0,19560.1,16
2024-11-11 13:40:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19562.0,19564.0,19562.0,19564.0,15.0,19562.9,12
2024-11-11 13:41:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19566.0,19573.0,19566.0,19573.0,63.0,19570.1,34
2024-11-11 13:42:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19574.0,19574.0,19567.0,19569.0,94.0,19570.6,39
2024-11-11 13:43:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19568.0,19571.0,19568.0,19571.0,37.0,19570.0,16
2024-11-11 13:44:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19572.0,19572.0,19569.0,19570.0,49.0,19570.4,24
2024-11-11 13:45:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19569.0,19570.0,19567.0,19570.0,30.0,19568.5,15
2024-11-11 13:46:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19571.0,19574.0,19571.0,19573.0,42.0,19573.0,18
2024-11-11 13:47:00,FDAX,DAX,FDAX DEC 24,202412,20241220,EUREX,EUR,25,FDAX,540729684,FUT,19572.0,19572.0,19571.0,19572.0,18.0,19571.7,9
